OID_,giga_school_id,latitude,longitude,hex8,percent_3g,percent_4g,percent_2g,Included,Predicted,StdError
100447,G_NGA_010170,6.078541,7.150765,88588b266dfffff,38.92,33.39,27.68,Yes,33.43133356,0.048166441
100448,G_NGA_010190,6.044527,7.068867,88588b22adfffff,38.5,33.79,27.71,Yes,33.77276432,0.03513804
100451,G_NGA_010365,6.185189556,6.805157357,88588b0607fffff,39.86,33.99,26.15,Yes,34.12588186,0.035483301
101077,G_NGA_008373,6.004152,7.050444,88588b2023fffff,38.79,33.39,27.82,Yes,33.44709983,0.04146558
101078,G_NGA_008607,6.098743767,6.980195834,88588b3189fffff,38.55,34.32,27.12,Yes,34.25970693,0.033968476
101079,G_NGA_008653,6.060321,6.998289,88588b235dfffff,38.52,34,27.49,Yes,34.08116788,0.04664028
101080,G_NGA_009157,6.126059,6.93628,88588b3151fffff,38.37,34.5,27.13,Yes,34.50975588,0.03781054
101081,G_NGA_009343,6.061915,6.942341,88588b3a89fffff,38.63,34.06,27.31,Yes,34.06639345,0.033635041
101083,G_NGA_009548,6.161521,6.997628,88588b32a1fffff,38.89,34.3,26.81,Yes,34.4034398,0.033535567
101084,G_NGA_009606,6.053145,6.89376,88588b3a35fffff,38.59,33.79,27.61,Yes,33.90451333,0.04313301
101086,G_NGA_009803,6.121359,6.803992,88588b0425fffff,39.89,33.36,26.75,Yes,33.44503028,0.029158238
101087,G_NGA_009912,6.153985,6.790709,88588b0717fffff,40.67,33.22,26.11,Yes,33.28377703,0.024438616
101088,G_NGA_010035,6.14880743,6.796129705,88588b0469fffff,40.69,33.18,26.13,Yes,33.24880996,0.023671189
101089,G_NGA_010106,6.146539,6.784594,88588b073bfffff,40.81,33.01,26.18,Yes,33.00023768,0.021319688
101090,G_NGA_010368,6.194495,6.905913,88588ba9b1fffff,38.92,35,26.08,Yes,35.04874694,0.041156798
101213,G_NGA_033912,6.178415,7.424213,8858d6ceebfffff,39.39,33.02,27.59,Yes,33.03591942,0.048515558
101214,G_NGA_034274,6.488579,7.516059,8858d69891fffff,39.96,33.52,26.52,Yes,33.47324899,0.022949985
101215,G_NGA_034850,6.45295,7.2508,8858896d21fffff,40.3,34.53,25.17,Yes,34.50162839,0.044321724
101216,G_NGA_034872,6.448735,7.133725,88588969e5fffff,40.09,34.66,25.25,Yes,34.63847614,0.051061138
101218,G_NGA_035187,6.94383,7.503266667,885889352bfffff,40.31,34.15,25.54,Yes,34.15547854,0.038443248
101220,G_NGA_035608,6.320446,7.683062,8858d68da9fffff,39.36,33.63,27,Yes,33.65137873,0.046412099
101221,G_NGA_035821,6.147771667,7.686826667,8858d60047fffff,39.7,32.68,27.61,Yes,32.70293091,0.035447652
101222,G_NGA_036039,6.843486667,7.405756667,88588938bbfffff,40.48,33.95,25.57,Yes,34.04964249,0.029587085
101223,G_NGA_036336,6.138396,7.231625,8858d6c865fffff,38.92,33.38,27.7,Yes,33.38255402,0.046212036
101224,G_NGA_036519,6.869375,7.537331,88588920ddfffff,40.37,34.24,25.39,Yes,34.2662616,0.047174614
101225,G_NGA_036745,6.493472,7.415052,8858d6995bfffff,40.25,34.26,25.48,Yes,34.27550616,0.047744977
101226,G_NGA_036790,6.367131,7.400347,8858d6d433fffff,40,33.73,26.26,Yes,33.72057782,0.046289455
101227,G_NGA_036988,6.835668,7.22791,8858890ca1fffff,40.38,34.81,24.81,Yes,34.85084119,0.048314015
101228,G_NGA_037039,6.509202,7.121377,885889686dfffff,40.08,34.86,25.06,Yes,34.82941042,0.057734494
101339,G_NGA_008341,6.004581,7.018177,88588b2151fffff,38.64,33.46,27.9,Yes,33.5076484,0.03591103
101340,G_NGA_008661,6.098701979,6.981384062,88588b3189fffff,38.53,34.29,27.18,Yes,34.25208216,0.033636592
101341,G_NGA_008683,6.391886,7.063646,88588ba469fffff,39.65,34.77,25.58,Yes,34.76805414,0.054189625
101342,G_NGA_008787,6.211428,7.051934,88588bad83fffff,38.54,34.45,27.01,Yes,34.31108414,0.037698964
101343,G_NGA_008893,6.545385,6.941,88588bb74bfffff,39.88,35.39,24.74,Yes,35.41450808,0.038561075
101344,G_NGA_009130,6.141452,6.959556,88588b3005fffff,38.38,34.52,27.1,Yes,34.47636683,0.046539817
101346,G_NGA_009925,6.13889,6.78643,88588b0733fffff,40.63,32.89,26.48,Yes,32.97177458,0.019847986
101381,G_NGA_017166,7.014202,7.680044,8858d4c84bfffff,40.32,34.52,25.16,Yes,34.51621103,0.05504489
101382,G_NGA_017210,6.96162,7.581977,88588934adfffff,40.33,34.4,25.28,Yes,34.38645975,0.046827297
101461,G_NGA_033951,6.254341365,7.438374846,8858d6c465fffff,39.56,32.9,27.54,Yes,32.8994398,0.046239661
101462,G_NGA_034095,6.481093333,7.479795,8858d698e7fffff,40.3,33.5,26.19,Yes,33.43002538,0.031118668
101463,G_NGA_034326,6.4546574,7.5292013,8858d68a5bfffff,39.46,33.34,27.21,Yes,33.37322205,0.028825969
101464,G_NGA_034742,6.377805,7.362525,8858d6d467fffff,40.24,33.55,26.22,Yes,33.58623581,0.03773718
101465,G_NGA_034744,6.438496667,7.27847,8858d6d2d1fffff,40.27,34.32,25.41,Yes,34.31159995,0.034338396
101466,G_NGA_034980,6.711154,7.443874,88588929d1fffff,40.48,34.17,25.35,Yes,34.11249315,0.059882761
101467,G_NGA_034983,6.690557,7.394445,8858892937fffff,40.4,34.25,25.34,Yes,34.2383996,0.045633611
101468,G_NGA_035080,6.943036667,7.48569,885889352dfffff,40.28,34.21,25.51,Yes,34.21669481,0.036180311
101469,G_NGA_035428,6.937256,7.35581,8858893123fffff,40.57,34.54,24.89,Yes,34.55282793,0.037993722
101470,G_NGA_035507,6.678556,7.675517,8858d696c1fffff,40.1,34.15,25.75,Yes,34.16073539,0.037615148
101471,G_NGA_035612,6.374191667,7.708026667,8858d68ce9fffff,39.58,33.71,26.71,Yes,33.75055103,0.059157181
101472,G_NGA_035740,6.460111667,7.707126667,8858d68539fffff,39.74,34.23,26.04,Yes,34.28433282,0.05241686
101473,G_NGA_036055,6.853005,7.355494,88588938edfffff,40.33,34.47,25.2,Yes,34.44775457,0.036985882
101474,G_NGA_036120,6.858966667,7.385568333,8858893889fffff,40.27,34.09,25.65,Yes,34.11762664,0.027426172
101475,G_NGA_036157,6.800654,7.407953,8858892a03fffff,40.44,34.2,25.37,Yes,34.21049188,0.042684969
101476,G_NGA_036345,6.125946667,7.293591667,8858d6c8e1fffff,39.12,33.07,27.82,Yes,33.1445484,0.032631136
101477,G_NGA_036539,6.824614,7.485932,88588921c7fffff,40.27,34.19,25.54,Yes,34.19371884,0.053174023
101478,G_NGA_037119,6.754973333,7.023888333,88588944cbfffff,40.03,35.3,24.67,Yes,35.29076704,0.046842104
101560,G_NGA_028138,6.59977,7.729358333,8858d69497fffff,40.16,34.19,25.65,Yes,34.20260839,0.038886729
101601,G_NGA_035643,6.202069,7.670838,8858d60247fffff,39.82,32.85,27.34,Yes,32.88852893,0.041699284
101602,G_NGA_035656,6.389837,7.623761,8858d68f07fffff,39.38,33.84,26.78,Yes,33.82997338,0.044689149
101603,G_NGA_035785,6.379455,7.604468333,8858d68f25fffff,39.38,33.72,26.91,Yes,33.74597707,0.043724069
101604,G_NGA_036314,6.180583333,7.298006667,8858d6ca8bfffff,39.02,33.26,27.72,Yes,33.30154416,0.055737545
101605,G_NGA_036653,6.87415,7.606365,8858892469fffff,40.13,34.44,25.44,Yes,34.41528959,0.043440342
101606,G_NGA_036762,6.33463,7.406278333,8858d6d59dfffff,39.82,33.6,26.58,Yes,33.56857465,0.040377972
101607,G_NGA_037029,6.764667,6.966097,8858894441fffff,40.04,35.44,24.51,Yes,35.42417414,0.057826163
101758,G_NGA_064091,6.949228,6.74892,885889cd67fffff,39.53,35.54,24.93,Yes,35.55045813,0.059448908
102016,G_NGA_064246,6.99686,7.24311,8858890409fffff,40.17,34.82,25.01,Yes,34.83695611,0.078985089
102018,G_NGA_064343,6.952616,7.222866,8858890515fffff,40.31,34.89,24.81,Yes,34.8772185,0.060177951
102199,G_NGA_002945,6.009155,7.367836,8858d65017fffff,39.35,32.76,27.89,Yes,32.80562526,0.04091027
102226,G_NGA_008285,6.014054,7.069799,88588b2017fffff,38.73,33.35,27.92,Yes,33.41064096,0.038947947
102227,G_NGA_008459,6.392061,6.942571,88588ba00bfffff,39.41,35.27,25.32,Yes,35.26467977,0.052636176
102228,G_NGA_008575,6.161548,7.010742,88588b32bdfffff,38.7,34.4,26.9,Yes,34.39154074,0.039924542
102229,G_NGA_008965,6.24966,6.98508,88588bad5dfffff,39.5,34.49,26.01,Yes,34.52579818,0.036105518
102231,G_NGA_009109,6.052858,6.86847,88588b3b53fffff,38.44,33.95,27.61,Yes,33.90405685,0.030115157
102232,G_NGA_010026,6.15095,6.79751,88588b0469fffff,40.53,33.33,26.14,Yes,33.31690453,0.023756467
102233,G_NGA_010241,6.023716,7.230898,88588b24cdfffff,38.88,33.27,27.84,Yes,33.32918239,0.047464035
102234,G_NGA_010245,6.02785,7.217659,88588b2419fffff,38.58,33.42,28,Yes,33.39091168,0.045439193
102259,G_NGA_017097,6.933172,7.699624,8858d4c985fffff,40.14,34.64,25.23,Yes,34.60222033,0.055436688
102294,G_NGA_024737,6.187494,6.745593,88588b15a7fffff,39.23,34.47,26.3,Yes,34.46435585,0.023024339
102332,G_NGA_034032,6.246205,7.476884,8858d6c431fffff,39.45,33.05,27.5,Yes,33.02757949,0.034614484
102333,G_NGA_034064,6.044415,7.489291667,8858d65637fffff,39.31,32.68,28.01,Yes,32.66393914,0.0415231
102334,G_NGA_034225,6.471196,7.592875,8858d681c1fffff,39.85,34.03,26.12,Yes,33.98452732,0.0239975
102335,G_NGA_034317,6.446711667,7.527251667,8858d68a53fffff,39.4,33.27,27.33,Yes,33.29391419,0.029544418
102336,G_NGA_034453,6.445399,7.507157,8858d68a09fffff,38.94,33.44,27.62,Yes,33.25455016,0.024704519
102337,G_NGA_034610,6.403016667,7.48669,8858d68b1dfffff,39.59,32.81,27.6,Yes,32.85658141,0.024399415
102338,G_NGA_034653,6.407781667,7.482378333,8858d68b57fffff,39.47,33.03,27.5,Yes,32.97804406,0.030840558
102339,G_NGA_034660,6.406016,7.49141,8858d68b19fffff,39.54,32.77,27.69,Yes,32.80295995,0.022869099
102340,G_NGA_034788,6.38457,7.364736667,8858d6d46bfffff,40.25,33.57,26.18,Yes,33.58694359,0.043699704
102341,G_NGA_035026,6.700861,7.343004,885889665dfffff,40.43,34.37,25.2,Yes,34.39330972,0.047029062
102343,G_NGA_035313,6.960588333,7.405173333,88588931cbfffff,40.45,34.56,24.99,Yes,34.59879911,0.045081013
102344,G_NGA_035429,6.897411,7.472703,8858892235fffff,40.33,34.17,25.5,Yes,34.18741659,0.028722247
102345,G_NGA_035640,6.336657,7.579143,8858d61249fffff,39.55,33.63,26.81,Yes,33.56744709,0.027520649
102346,G_NGA_037002,6.835993,7.239698,8858890ca3fffff,40.33,34.87,24.79,Yes,34.84732267,0.040580698
102347,G_NGA_037100,6.762552,7.238858,8858897717fffff,40.43,34.77,24.8,Yes,34.75903933,0.0468161
102990,G_NGA_008235,6.011184,7.096975,88588b20c7fffff,38.85,33.31,27.84,Yes,33.33022999,0.034029231
102991,G_NGA_008366,6.01252,7.007464,88588b214bfffff,38.6,33.44,27.95,Yes,33.53544776,0.035716696
102992,G_NGA_008589,6.036703,7.018284,88588b2311fffff,38.42,33.84,27.74,Yes,33.81947396,0.039673415
102993,G_NGA_008635,6.09679,7.037301,88588b225dfffff,38.38,34,27.62,Yes,33.94624542,0.037201693
102994,G_NGA_008680,6.265689,7.054687,88588bac1bfffff,39.61,34.31,26.08,Yes,34.23984578,0.037528171
102995,G_NGA_008828,6.214061,7.086648,88588b364bfffff,38.6,34.07,27.33,Yes,34.05668508,0.040449418
102996,G_NGA_008959,6.520804,6.956583,88588bb703fffff,39.82,35.45,24.73,Yes,35.41967531,0.033601446
103001,G_NGA_010109,6.149834,6.78895,88588b046dfffff,40.9,33.15,25.95,Yes,33.14350366,0.02328515
103035,G_NGA_017152,6.999353,7.557113,8858893419fffff,40.35,34.4,25.25,Yes,34.40994055,0.050688832
103098,G_NGA_034182,6.455571667,7.568856667,8858d6813bfffff,39.78,33.72,26.5,Yes,33.76509357,0.047872362
103099,G_NGA_034542,6.367308333,7.530573333,8858d6883dfffff,39.52,33.02,27.46,Yes,33.00916119,0.042070172
103100,G_NGA_034632,6.414326667,7.50179,8858d68a21fffff,39.59,32.8,27.61,Yes,32.87887908,0.023121065
103101,G_NGA_034728,6.341271,7.320701,8858d6d567fffff,39.94,33.66,26.39,Yes,33.66974211,0.040755868
103102,G_NGA_034775,6.439006667,7.179188333,88588969bbfffff,40.14,34.46,25.41,Yes,34.45051737,0.035049169
103103,G_NGA_034790,6.31776,7.261628333,8858d6d1b1fffff,39.71,33.75,26.54,Yes,33.73406595,0.038613422
103105,G_NGA_035125,6.960855,7.53493,88588935cdfffff,40.42,34.19,25.39,Yes,34.21647297,0.03865105
103106,G_NGA_036372,6.130538333,7.383783333,8858d6cc67fffff,39.58,32.89,27.52,Yes,32.88860586,0.043460853
103107,G_NGA_036392,6.255751667,7.235511667,8858d6d8d7fffff,39.34,33.44,27.21,Yes,33.44479022,0.049670194
103108,G_NGA_036918,6.41292,7.403825,8858d6d6e3fffff,40.38,33.66,25.96,Yes,33.64652785,0.036619628
103109,G_NGA_036967,6.308783333,7.333908333,8858d6c213fffff,39.7,33.52,26.79,Yes,33.51088378,0.041562489
103371,G_NGA_008329,6.00302,7.005989,88588b2143fffff,38.61,33.53,27.86,Yes,33.51134609,0.035526814
103372,G_NGA_008567,6.319054,6.783746,88588b16dbfffff,39.4,34.87,25.73,Yes,34.8742569,0.073018171
103373,G_NGA_008707,6.30146,7.13634,8858d6da2dfffff,39.86,33.98,26.16,Yes,33.92520334,0.055910244
103374,G_NGA_009262,6.057786,6.825715,88588b0e93fffff,38.67,33.92,27.41,Yes,33.93053925,0.042068785
103375,G_NGA_009528,6.167837,6.986155,88588b32e7fffff,38.68,34.51,26.82,Yes,34.45958504,0.036398891
103377,G_NGA_010005,6.150166,6.810815,88588b040dfffff,40.3,33.53,26.18,Yes,33.56533453,0.026091709
103378,G_NGA_010253,6.006255,7.165816,88588b2551fffff,38.75,33.44,27.8,Yes,33.37028694,0.059615823
103425,G_NGA_017179,6.996585,7.588211,88588934cbfffff,40.32,34.31,25.36,Yes,34.3812899,0.042772578
103484,G_NGA_029076,6.031418596,7.730593629,8858d60f01fffff,39.63,32.11,28.26,Yes,32.16170179,0.036213028
103507,G_NGA_033778,6.039633,7.558757,8858d60b69fffff,39.38,32.4,28.21,Yes,32.37605605,0.041096006
103509,G_NGA_033944,6.23449,7.416811667,8858d6c547fffff,39.38,33.12,27.5,Yes,33.11195001,0.043522672
103510,G_NGA_034036,6.193413,7.454151,8858d6ced1fffff,39.44,32.87,27.69,Yes,32.9255822,0.039596369
103511,G_NGA_034344,6.44263,7.4279,8858d6d6d9fffff,40.47,33.9,25.63,Yes,33.85231017,0.039724111
103512,G_NGA_034404,6.42771,7.521107,8858d68a39fffff,39.25,33.23,27.53,Yes,33.12513323,0.02396853
103513,G_NGA_034539,6.406822,7.530387,8858d68859fffff,39.55,32.86,27.59,Yes,32.95011176,0.037979861
103514,G_NGA_034579,6.382485,7.517985,8858d6880dfffff,39.64,32.63,27.73,Yes,32.69187969,0.030549643
103515,G_NGA_034641,6.422208,7.480689,8858d68b59fffff,39.74,33.05,27.21,Yes,33.14513314,0.026782725
103516,G_NGA_034823,6.409489,7.244508,8858d6d2e5fffff,40.12,34.29,25.59,Yes,34.2314391,0.052721298
103517,G_NGA_034892,6.453206667,7.253001667,8858896d23fffff,40.34,34.5,25.16,Yes,34.50208743,0.040867394
103518,G_NGA_034946,6.687324,7.373708,8858892927fffff,40.47,34.31,25.22,Yes,34.29884269,0.042092638
103519,G_NGA_035014,6.686847,7.335674,8858896609fffff,40.39,34.44,25.17,Yes,34.43546794,0.03744354
103520,G_NGA_035023,6.697864,7.365805,885889292dfffff,40.54,34.28,25.18,Yes,34.31244058,0.048420798
103521,G_NGA_036128,6.842771,7.427144,885889216bfffff,40.27,34.38,25.35,Yes,34.40625259,0.030877065
103522,G_NGA_036333,6.150468,7.362767,8858d6cf39fffff,39.29,33.11,27.6,Yes,33.09246253,0.039422601
103523,G_NGA_036483,6.239782,7.278649,8858d6c143fffff,39.12,33.45,27.43,Yes,33.44717002,0.045936345
103524,G_NGA_036557,6.876513,7.522479,88588920c9fffff,40.43,34.16,25.42,Yes,34.20612714,0.048587407
103525,G_NGA_036724,6.649826667,7.291661667,885889670dfffff,40.4,34.61,24.99,Yes,34.61119494,0.041857383
103526,G_NGA_037069,6.778995,7.217875,8858897755fffff,40.45,34.78,24.78,Yes,34.78126268,0.046350632
104151,G_NGA_008582,6.03537,6.984596,88588b2363fffff,38.66,33.92,27.42,Yes,33.83139633,0.046068436
104152,G_NGA_008628,6.085208021,7.022625155,88588b2247fffff,38.24,34.12,27.64,Yes,34.05789176,0.039439946
104153,G_NGA_008895,6.691996,6.954745,8858894537fffff,39.99,35.47,24.54,Yes,35.49216465,0.050968099
104154,G_NGA_008920,6.52497,7.004117,88588bb45dfffff,39.86,35.32,24.82,Yes,35.31261323,0.037422327
104157,G_NGA_009802,6.121032,6.804136,88588b0425fffff,39.83,33.42,26.75,Yes,33.44924746,0.02933926
104158,G_NGA_010277,6.010369,7.31963,8858d6515bfffff,39.18,33.02,27.81,Yes,33.01041773,0.04318508
104159,G_NGA_010306,6.020985,7.270429,8858d6532dfffff,39.02,33.13,27.85,Yes,33.15176675,0.052433009
104279,G_NGA_033877,6.100195,7.614228333,8858d618b5fffff,39.65,32.56,27.79,Yes,32.52805247,0.031626043
104280,G_NGA_034180,6.597555,7.420749,88588964b9fffff,40.33,34.22,25.45,Yes,34.23494937,0.036124253
104281,G_NGA_034276,6.487925,7.513993333,8858d69891fffff,40.01,33.4,26.59,Yes,33.45308332,0.023001805
104282,G_NGA_034379,6.459107,7.497922,8858d68a49fffff,39.4,32.91,27.69,Yes,32.98570579,0.026367489
104283,G_NGA_035096,7.001983333,7.502965,8858893715fffff,40.31,34.35,25.35,Yes,34.32558753,0.03710309
104284,G_NGA_035401,6.883094,7.426006,8858892307fffff,40.3,34.28,25.42,Yes,34.25843829,0.03919606
104285,G_NGA_035610,6.338242,7.576978,8858d688a7fffff,39.66,33.51,26.83,Yes,33.55237789,0.029916689
104286,G_NGA_035617,6.36152,7.595235,8858d68895fffff,39.56,33.65,26.79,Yes,33.66054504,0.046359578
104287,G_NGA_035621,6.336249,7.580161,8858d61249fffff,39.54,33.67,26.8,Yes,33.57434464,0.027467283
104288,G_NGA_035653,6.470819,7.683708,8858d6856bfffff,39.72,34.25,26.03,Yes,34.26045865,0.04082656
104289,G_NGA_035664,6.233662,7.575912,8858d61109fffff,39.78,33,27.23,Yes,32.91356496,0.042730912
104290,G_NGA_035746,6.103216667,7.699808333,8858d601c1fffff,39.84,32.47,27.69,Yes,32.47728174,0.034876449
104291,G_NGA_035880,6.327758,7.51916,8858d689e5fffff,39.38,33.12,27.5,Yes,33.08870896,0.03692433
104292,G_NGA_036186,6.837734,7.387039,88588938bdfffff,40.54,34.02,25.44,Yes,34.05262817,0.030098961
104293,G_NGA_036444,6.271986667,7.289335,8858d6c317fffff,39.43,33.45,27.13,Yes,33.40715136,0.034294072
104294,G_NGA_036729,6.60654,7.356219,8858896423fffff,40.46,34.37,25.17,Yes,34.42716168,0.043290309
104295,G_NGA_036915,6.431258333,7.408396667,8858d6d6c7fffff,40.49,33.69,25.82,Yes,33.68949641,0.025179238
104296,G_NGA_037022,6.800178,7.092219,8858897263fffff,40.1,35.06,24.84,Yes,35.0881831,0.056671875
104390,G_NGA_008461,6.376167223,6.948328124,88588ba039fffff,39.4,35.2,25.41,Yes,35.2289702,0.054409053
104391,G_NGA_008849,6.161596,7.046542,88588b370dfffff,38.64,34.38,26.98,Yes,34.34102675,0.039519316
104392,G_NGA_009057,6.005656337,6.847528596,88588b394dfffff,38.61,33.65,27.74,Yes,33.69546454,0.034295651
104393,G_NGA_009267,6.037867,6.959281,88588b3ab3fffff,38.64,33.82,27.53,Yes,33.78619029,0.032849482
104395,G_NGA_009557,6.17165,6.996306,88588b3285fffff,38.8,34.4,26.8,Yes,34.44112766,0.034003077
104396,G_NGA_009643,6.01318,6.91019,88588b3839fffff,38.32,33.82,27.85,Yes,33.8035984,0.030246613
104397,G_NGA_009804,6.111851,6.76473,88588b056bfffff,38.93,33.89,27.18,Yes,33.87117117,0.027464745
104398,G_NGA_010337,6.282258,6.958329,88588baf63fffff,39.63,34.65,25.72,Yes,34.6935196,0.055389513
104523,G_NGA_033876,6.089938333,7.629311667,8858d60a51fffff,39.75,32.3,27.95,Yes,32.38476831,0.039319961
104524,G_NGA_034086,6.463041667,7.588656667,8858d681c5fffff,39.78,33.95,26.27,Yes,33.94166239,0.031037235
104525,G_NGA_034166,6.576681667,7.533646667,8858d6919dfffff,40.22,34.02,25.76,Yes,34.01324718,0.058315108
104526,G_NGA_034495,6.458338333,7.538893333,8858d68129fffff,39.45,33.3,27.25,Yes,33.4075716,0.02663407
104527,G_NGA_034704,6.4233733,7.495565,8858d68a2dfffff,39.22,33.09,27.69,Yes,33.09113,0.021030494
104528,G_NGA_034709,6.428148,7.494624,8858d68a67fffff,39.36,33.01,27.64,Yes,33.1107635,0.021889734
104530,G_NGA_035219,7.003108,7.449777,88588932b7fffff,40.24,34.57,25.19,Yes,34.54883876,0.03687689
104531,G_NGA_035459,6.707946667,7.704011667,8858d45913fffff,40.09,34.28,25.63,Yes,34.31745074,0.046832339
104532,G_NGA_035519,6.790208,7.712842,8858d45a3bfffff,40.08,34.45,25.47,Yes,34.45094296,0.05186583
104533,G_NGA_035796,6.335716,7.586698,8858d61249fffff,39.56,33.58,26.86,Yes,33.58801913,0.032506626
104534,G_NGA_036053,6.76958,7.435794,885889285bfffff,40.55,34.06,25.39,Yes,34.05760621,0.028294986
104535,G_NGA_036122,6.8537996,7.3388401,885889383dfffff,40.36,34.65,24.99,Yes,34.60972516,0.038785513
104536,G_NGA_036425,6.25018,7.271836667,8858d6c14bfffff,39.35,33.35,27.3,Yes,33.40907837,0.030538971
104537,G_NGA_036704,6.482601,7.407344,8858d69955fffff,40.29,34.3,25.41,Yes,34.28750059,0.043292395
104538,G_NGA_037019,6.785698,6.947092,885889462dfffff,39.97,35.47,24.56,Yes,35.46398474,0.052875798
104539,G_NGA_037078,6.802501667,7.1683,88588972d1fffff,40.33,34.9,24.77,Yes,34.88388188,0.056672323
104664,G_NGA_064077,6.939852,6.957473,885889198dfffff,39.87,35.35,24.79,Yes,35.34780793,0.058387675
106068,G_NGA_008484,6.41417,6.796213,88588bba33fffff,39.23,35.26,25.51,Yes,35.29014809,0.040880378
106069,G_NGA_008930,6.541994,6.941856,88588bb743fffff,39.87,35.38,24.75,Yes,35.41322647,0.037992617
106070,G_NGA_009027,6.169911,6.924285,88588b3357fffff,38.68,34.92,26.39,Yes,34.85112029,0.030024153
106071,G_NGA_009136,6.152188,6.873284,88588b06b7fffff,39.04,34.49,26.47,Yes,34.49145112,0.034586636
106072,G_NGA_009251,6.116268,6.954512,88588b311bfffff,38.41,34.44,27.15,Yes,34.43449404,0.045996692
106075,G_NGA_010082,6.130612777,6.787843855,88588b0559fffff,40.07,33.25,26.68,Yes,33.21199064,0.021292081
106076,G_NGA_010150,6.136963333,7.222308333,8858d6cb33fffff,38.86,33.42,27.72,Yes,33.42147829,0.040918398
106077,G_NGA_010153,6.074915,7.241431,88588b26d1fffff,38.85,33.25,27.9,Yes,33.24575026,0.052040453
106078,G_NGA_010206,6.053327,7.107773,88588b2291fffff,39.09,33.23,27.68,Yes,33.30382919,0.035630154
106170,G_NGA_028967,6.051804,7.700798,8858d60a93fffff,39.72,32.25,28.03,Yes,32.24134994,0.053973789
106194,G_NGA_034157,6.54207,7.417234,8858d69a21fffff,40.09,34.38,25.53,Yes,34.37879704,0.042578738
106195,G_NGA_034333,6.463959,7.455854,8858d699c3fffff,40.41,33.72,25.86,Yes,33.71363587,0.045481293
106196,G_NGA_034410,6.45221,7.503106667,8858d68a41fffff,39.14,33.01,27.84,Yes,33.06144987,0.026185862
106197,G_NGA_034463,6.436565,7.488146667,8858d68a61fffff,39.4,33.2,27.4,Yes,33.17237946,0.024486219
106198,G_NGA_034503,6.402425,7.485707,8858d68b1dfffff,39.6,32.78,27.62,Yes,32.87629611,0.025369031
106199,G_NGA_035007,6.753715,7.41629,8858892809fffff,40.61,34.02,25.38,Yes,34.04902505,0.039142413
106200,G_NGA_035268,6.985399922,7.45457728,88588930d5fffff,40.35,34.39,25.25,Yes,34.41730943,0.02627111
106201,G_NGA_035488,6.786938,7.708938,8858d45a39fffff,40.06,34.45,25.5,Yes,34.44676607,0.049479031
106202,G_NGA_035613,6.373997,7.708159,8858d68ce9fffff,39.59,33.71,26.7,Yes,33.75174115,0.059028892
106203,G_NGA_035698,6.47634,7.65579,8858d680b9fffff,39.76,34.25,26,Yes,34.24543116,0.046429156
106204,G_NGA_035807,6.135806667,7.694666667,8858d60005fffff,39.72,32.66,27.62,Yes,32.66236585,0.033765182
106205,G_NGA_035962,6.700231667,7.60178,8858892d99fffff,40.04,34.07,25.89,Yes,34.09970269,0.052384159
106206,G_NGA_036312,6.826785,7.36394,8858893999fffff,40.3,34.45,25.25,Yes,34.38161459,0.041535113
106207,G_NGA_036381,6.12952,7.2667,8858d6c839fffff,38.96,33.19,27.85,Yes,33.19615639,0.048644201
106208,G_NGA_036536,6.875883333,7.623641667,8858892409fffff,40.21,34.39,25.4,Yes,34.42938714,0.043714649
106209,G_NGA_036628,6.870008333,7.477788333,8858892001fffff,40.36,34.2,25.43,Yes,34.19053718,0.032028431
106210,G_NGA_036972,6.406621,7.410391,8858d6d6a9fffff,40.3,33.54,26.16,Yes,33.61343023,0.035368779
106702,G_NGA_008375,6.017702,7.106411,88588b20d5fffff,38.88,33.25,27.87,Yes,33.30200647,0.043081379
